A_ball,A_rad,abs_tol,c_ball,c_rad,cache_A,cache_A_exact_contained,cache_A_radius,cache_A_radius_contains_A_ball,cache_A_radius_overlaps_A_ball,cutoff,dps,elapsed_seconds,full_mu_ball,full_mu_rad,k,kind,lam,n_sum,retained_mu_ball,retained_mu_rad,tail_mu_bound
[2.085399772108797789211938671940635368656117810793769889123320876454095145084524871134064338384758335296044161133e-88 +/- 4.30e-200],1.430312278468954074159409874011356481562e-200,1e-140,[2.018165015049265162562513128836130412477399863520497480935616851072260746058106117414324242031366137289911092611e-128 +/- 4.51e-240],1.384197998109382799587347599102972719441e-240,,,,,,8,220,3.301835000005667,[2.417473427459348800675738758429302800197457212863662151889534467065446071086734021613620456049518657983309135245e-28 +/- 2.46e-140],1.65807148578835422744587730106424507226e-140,35,acb_coefficient_enclosure,0.1,100,[2.417473427459348800675738758429302800197457212863662151889534467065446071086734021613620456049518657983309135245e-28 +/- 2.46e-140],1.658071483833194954806130304550978260603e-140,2.24636484926934335695252409642465924196703563021885423062092e-13541
[4.98920162283129685188868030136318603925721733903727408693014536501854824913369786726658038246086136849666569963e-91 +/- 1.28e-202],7.066396618965410890531678836309620781192e-203,1e-140,[1.341207291508526722195345875950815099944625636519493926631631626128907745581315318870296105745824977083404325446e-132 +/- 2.59e-244],1.899603052258571505794514140443095508776e-244,,,,,,8,220,3.2711182000057306,[8.21281020666550039789406118018322136296559226883220516706483421735010414396363930398208495441830870549761909907e-29 +/- 1.89e-140],1.163211637137076121717751586714726945439e-140,36,acb_coefficient_enclosure,0.1,100,[8.21281020666550039789406118018322136296559226883220516706483421735010414396363930398208495441830870549761909907e-29 +/- 1.89e-140],1.163211635181916849078004590201460133782e-140,1.39828518836710907040989993070597967061619313749513337314267e-13539
[1.17956886041260755831762121580582016099310216065255524004755840147332077113122437048673639093989054704698567109e-93 +/- 1.16e-204],8.639309731117996721622271041525740723768e-205,1e-140,[8.57011058389676788155898057869174414555711013169369319757893958265664752291189378295458975823649138799356636076e-137 +/- 7.23e-248],6.276856059675689678691602365845003192057e-248,,,,,,8,220,3.194725199995446,[2.83489440326833265112029347058873206354648448475299578399485583459079311313664010018003769420160644340235971020e-29 +/- 2.28e-140],2.07631207189424485849687997333492417126e-140,37,acb_coefficient_enclosure,0.1,100,[2.83489440326833265112029347058873206354648448475299578399485583459079311313664010018003769420160644340235971020e-29 +/- 2.28e-140],2.076312069939085585857132976821657359603e-140,8.71038453340151143594006996834444936149180578450301749243006e-13538
[2.75659933739162110113150974577915957626149643917747375052993245184961130867946601764997983836142486500803540711e-96 +/- 4.72e-207],3.277830279647145867231687701418666817737e-207,1e-140,[5.27051650413120134870654071318986038092503633863365322780536744034296515840004163688388372702614826103609497997e-141 +/- 7.72e-252],6.267090852003265140086188019084156663383e-252,,,,,,8,220,3.2756637999991653,[9.9375309435828536132449277122237008012172210182515130499563750940551161313697539994005296126562562066559266805e-30 +/- 5.71e-140],1.181656656638982038236785662134299877603e-140,38,acb_coefficient_enclosure,0.1,100,[9.9375309435828536132449277122237008012172210182515130499563750940551161313697539994005296126562562066559266805e-30 +/- 5.71e-140],1.181656654683822765597038665621033065946e-140,5.42985009874379933668991374650043596560528152800188103424211e-13536
[6.3692015545103912162623665736867171128381149045601560366481088436263225791928204395320388365762254996622333093e-99 +/- 3.88e-209],1.726785996139562970264633936038666309776e-209,1e-140,[3.12248179941262397323564990328748521539614813554424510875152912355872300367869515536090970768247845628245825803e-145 +/- 8.86e-256],8.465516101524215234753240787953384440436e-256,,,,,,8,220,3.197211900012917,[3.5359861870380110339688448849080094240184318403928397539012443680927716981942635281237819797098972917060277553e-30 +/- 2.39e-140],9.586588434726652441041003007796691575187e-141,39,acb_coefficient_enclosure,0.1,100,[3.5359861870380110339688448849080094240184318403928397539012443680927716981942635281237819797098972917060277553e-30 +/- 2.39e-140],9.586588424950856077842268025230357516903e-141,3.38712674514043583939340442313343651120288954050547718186647e-13534
[1.4553110788327442728396392903594297689842206699662696701897201858738287935035621862509410407885187888975002919e-101 +/- 4.94e-211],2.435305384661018065750186034531393462997e-211,1e-140,[1.7836546375741564940510661996139883446115360893610487325894682059402820047283878428788778765413224086673974727e-149 +/- 4.38e-259],2.984752739594559202964913992589619150321e-259,,,,,,8,220,3.1553981000033673,[1.2765519396923282302721303387093094909742772338748099267883534117698082837279616604574620675469302342331050204e-30 +/- 3.39e-140],2.136171323988187711889732979190679938917e-140,40,acb_coefficient_enclosure,0.1,100,[1.2765519396923282302721303387093094909742772338748099267883534117698082837279616604574620675469302342331050204e-30 +/- 3.39e-140],2.136171320077869166610238986164146315604e-140,2.11423615104074612394729046461267345686935919960440649771813e-13532
[3.289126450681221083168929309626982757913322558660369515760533054738014596127218627408834181437060725297443281e-104 +/- 2.41e-213],9.796546112472123494185105508155136685926e-214,1e-140,[9.832221310861842152630368071568009206318826951417810498047756593446512594099517262599062950949521642213187020e-154 +/- 3.12e-263],2.928492126682086349655562316498516839261e-263,,,,,,8,220,3.0871544999972684,[4.673887332241406458889452541463401026619894067726067020628628173216242373167569469290628241164717781529963743e-31 +/- 6.05e-140],1.39210070591874227558425227767060609947e-140,41,acb_coefficient_enclosure,0.1,100,[4.673887332241406458889452541463401026619894067726067020628628173216242373167569469290628241164717781529963743e-31 +/- 6.05e-140],1.392100703963583002944505281157339287813e-140,1.32050604903556962729430768295808424101334434828304135953865e-13530
[7.35444223845732126263497874107022159326547399676336024300913199677803313997565489029064565542864254762152754e-107 +/- 1.04e-215],5.192761595040278725636210837904971912578e-216,1e-140,[5.234455669289021899263433816455051612693988503780911744868436791932944069348562100310316182020142889154463917e-158 +/- 6.19e-267],3.695899621496476810099064053558244038768e-267,,,,,,8,220,3.5306894999957876,[1.734824306176082423773979180123697366974938364606258840984519219789160472001870253467912069383638438670653478e-31 +/- 3.87e-140],1.224909882715474831539320023634524844682e-140,42,acb_coefficient_enclosure,0.1,100,[1.734824306176082423773979180123697366974938364606258840984519219789160472001870253467912069383638438670653478e-31 +/- 3.87e-140],1.224909880760315558899573027121258033026e-140,8.25238603820817160022042636690981586854457079774060670808155e-13529
[1.627235017838759152426604551947108640405283510728445835333947140519654878557195715920093652619535110294654537e-109 +/- 8.36e-218],5.289945512014855230483130371847385874655e-218,1e-140,[2.693417085897379004013537585099588001294559523703003553174604573614899049369120006183792836411446779995375533e-162 +/- 9.23e-271],8.755975258840394653432668422883610771872e-271,,,,,,8,220,3.0898725999868475,[6.52536726480496541712212134722922179181465333572002776050584229875896084067286650269168202132965110679207663e-32 +/- 7.00e-140],2.121318471694080259173464812565760410064e-140,43,acb_coefficient_enclosure,0.1,100,[6.52536726480496541712212134722922179181465333572002776050584229875896084067286650269168202132965110679207663e-32 +/- 7.00e-140],2.12131846778376171389397081953922678675e-140,5.16011264917844293163208269379188486492901898157573568873145e-13527
[3.56340947014961971294980152799769852968769349467698249187483681131314915978258404890415919800467937539121704e-112 +/- 5.46e-220],3.159280520287795859648728021216255668221e-220,1e-140,[1.34049865481979727929520972267189553111780731049819252032261498636305757121464629383081889287979510642208621e-166 +/- 2.15e-274],1.188471693848533129163482644386062090612e-274,,,,,,8,220,3.0940873000072315,[2.48639232438464294654188060457715182091371352548259698547189192959701035062973014377818756304323932959132418e-32 +/- 3.90e-140],2.204408689691256596969501876572337058784e-140,44,acb_coefficient_enclosure,0.1,100,[2.48639232438464294654188060457715182091371352548259698547189192959701035062973014377818756304323932959132418e-32 +/- 3.90e-140],2.20440868578093805169000788354580343547e-140,3.22825923939613148801431870101496796942975030218131419268053e-13525
[7.72460767394959443794603029471205768294453841352541260054082135135605159546825186960644793005809477072343335e-115 +/- 7.90e-223],4.037969496838395936993477213927495609038e-223,1e-140,[6.45750230856875160309007487908344190975810095274319798128182599951258075870997131631743867960909000543269414e-171 +/- 8.20e-279],3.375601498065444174134813564464966039203e-279,,,,,,8,220,3.1805905000073835,[9.59401427051842422931729744444645658318512884647367683794102365322963745715301225120901898031765414377146416e-33 +/- 6.84e-141],5.015185028147691116782622537893917127914e-141,45,acb_coefficient_enclosure,0.1,100,[9.59401427051842422931729744444645658318512884647367683794102365322963745715301225120901898031765414377146416e-33 +/- 6.84e-141],5.015185023259792935183255046610750098772e-141,2.02067743160443570942083069461332500591998436496975446609981e-13523
[1.65790530775311929905999391221704585389117704407324930116312259788963096470285382656585435456888713249766329e-117 +/- 8.75e-225],4.990928044165222740885068538433352335796e-225,1e-140,[3.0129368501102676325024781310087590207500940323465067996158731373158833336519890605144998951009285717802714e-175 +/- 2.40e-282],9.070090400278634200817082770563825326859e-283,,,,,,8,220,3.164979000008316,[3.7476156062158262632084815534460763827642557960248596253976902060852975228701050394850644276479916534644852e-33 +/- 3.79e-140],1.128175394128573300632909468882654265689e-140,46,acb_coefficient_enclosure,0.1,100,[3.7476156062158262632084815534460763827642557960248596253976902060852975228701050394850644276479916534644852e-33 +/- 3.79e-140],1.128175392173414027993162472369387454032e-140,1.26542208189937995394267935112129084241698805823482258178122e-13521
[3.5236283834431316659620135098018563918071811102155730875963670694633088773883398237313413567217057720068702e-120 +/- 5.04e-227],3.75878421134287335722222803176392026395e-227,1e-140,[1.3624561980022085898215233462611316386620717273785622128912036189103319960358861925904062380935383201907522e-179 +/- 4.77e-286],1.453382216323825001483424169083532769313e-286,,,,,,8,220,2.868795099988347,[1.4814887596348201140383109082521412227772855565112804128939883237659866994064126615990454557169281841533591e-33 +/- 4.19e-140],1.580358628365726981963218521353507600601e-140,47,acb_coefficient_enclosure,0.1,100,[1.4814887596348201140383109082521412227772855565112804128939883237659866994064126615990454557169281841533591e-33 +/- 4.19e-140],1.580358626410567709323471524840240788944e-140,7.92820234891064156407034473460412957270096097117227790185453e-13520
[7.417189607146311164257454327969881405048038593080147051261452021027245579678044556577932670293020426433543e-123 +/- 2.75e-229],9.169479587822852839555177676792206590656e-230,1e-140,[5.974899339259187980117896736683683185763235221402606600667590536486562442910651893107655624059812259301186e-184 +/- 3.02e-290],7.386452326858579600530256821653645938449e-291,,,,,,8,220,3.2273659000056796,[5.9251758378183533492272122025363205409213411203393830024209981041115678448396306655941215427224471740603971e-34 +/- 7.83e-141],7.324981759940565854942699155002552098471e-141,48,acb_coefficient_enclosure,0.1,100,[5.9251758378183533492272122025363205409213411203393830024209981041115678448396306655941215427224471740603971e-34 +/- 7.83e-141],7.324981750164769491743964172436218040188e-141,4.96942992591512378448945319447351626824967450564200511786346e-13518
[1.546595877402001539613332051167662193937241960768976534482135701398489515400242574772339373008036639600709e-125 +/- 2.46e-231],8.912846874917800655246740610446027595048e-232,1e-140,[2.542564506435579107808848081707233844911151842058777304915009022229315037375528348693605442604926171092508e-188 +/- 2.27e-294],1.465249478721239898614755885266186834247e-294,,,,,,8,220,3.2892566999944393,[2.396847706138710958716997307080365729173839697925239399788816286955303118367083952643498280992075144862154e-34 +/- 1.62e-140],1.381274629276829830751110960893369521864e-140,49,acb_coefficient_enclosure,0.1,100,[2.396847706138710958716997307080365729173839697925239399788816286955303118367083952643498280992075144862154e-34 +/- 1.62e-140],1.381274627321670558111363964380102710207e-140,3.11618393738192812667783085164561504982767467990157250219155e-13516
[3.194989117596255886993673119597844104302830316419078197964127345702797057767160403765218344033939540628136e-128 +/- 4.76e-234],3.306922496863364633324169948376970392947e-234,1e-140,[1.050496260534989800131175032092703967716712756790289949923612974501255883644400374793601034888495894462526e-192 +/- 3.90e-298],1.087299386805359207815397794979280186062e-298,,,,,,8,220,3.0288410000066506,[9.80388403337461453883486836236565647817768019292270051726614280834526405260642305181781223230832124366347e-35 +/- 1.77e-140],1.014735364849983255473678239264439776792e-140,50,acb_coefficient_enclosure,0.1,100,[9.80388403337461453883486836236565647817768019292270051726614280834526405260642305181781223230832124366347e-35 +/- 1.77e-140],1.014735363872403619153804741007806370964e-140,1.95486548784672243669611250257689276789189571998577855186987e-13514
[6.54005792692366823973548815881513839116236016064105892080784453268142511364365612037851770547382183073386e-131 +/- 5.48e-236],1.042014225298225453843671391137890165804e-236,1e-140,[4.216348950112889431510182334530349386344988652598593685628414857057224867058655080532633031625713495188503e-197 +/- 7.25e-303],6.717823645771271997822157347677807356264e-303,,,,,,8,220,3.1139605999924242,[4.053794663983367697384084191391779481327583426212607695559275668467550020893841290728431220567966816136137e-35 +/- 9.27e-141],6.45882915317230051689351236175202956167e-141,51,acb_coefficient_enclosure,0.1,100,[4.053794663983367697384084191391779481327583426212607695559275668467550020893841290728431220567966816136137e-35 +/- 9.27e-141],6.458829143396504153694777379185695503386e-141,1.22682043819817610007802633171427522831584601300855073391134e-13512
[1.32670979483319155624823787566946193227039136708913522127820902112533257952132154904938602324326775157588e-133 +/- 4.39e-238],1.497860939031506623470272746771295719387e-238,1e-140,[1.64485471190169268627113113915041463489772935570944163549221607145132321464855853429895018442297167664975e-201 +/- 2.69e-306],1.85704788452644630539752149208877301292e-306,,,,,,8,220,3.3362481000076514,[1.69403862212072200530208016961817268214714792570155375358604167112449906725778458446337022739224949379359e-35 +/- 5.76e-140],1.912576718983069997703705406531092528875e-140,52,acb_coefficient_enclosure,0.1,100,[1.69403862212072200530208016961817268214714792570155375358604167112449906725778458446337022739224949379359e-35 +/- 5.76e-140],1.912576717027910725063958410017825717218e-140,7.7020955510498827159184281701528593381505303978593966075653e-13511
[2.6675514774989645227676283607211320790206586596836018813425402033154310873674016220546330340040585118197e-136 +/- 5.18e-240],6.945508817175157114087050515254085995878e-241,1e-140,[6.2400568629454731782628683603024789679679888096430928704863550447666425572383411530476332751529510811507e-206 +/- 4.14e-310],1.624724776274821527556637105176182277507e-310,,,,,,8,220,2.651083999997354,[7.1528558985937727430559903582469420321591647974529407507770638437095016197830406568282608724969642232641e-36 +/- 2.49e-140],1.862390427740062846520643126439127629601e-140,53,acb_coefficient_enclosure,0.1,100,[7.1528558985937727430559903582469420321591647974529407507770638437095016197830406568282608724969642232641e-36 +/- 2.49e-140],1.862390425784903573880896129925860817944e-140,4.83720393486497307018428386013338455629640787603879861708774e-13509
