A_tail_bound,c_tail_bound,cutoff,cutoff_monotone_gate,dps,k,kind,lam,log10_A_tail_bound,log10_c_tail_bound,log10_mu_cutoff_tail_bound,log10_mu_series_tail_bound,log10_mu_total_tail_bound,mu_cutoff_tail_bound,mu_series_tail_bound,mu_total_tail_bound,n_sum
4.61048928506289536928018015424384895535731646260280094189901e-13600,7.20121863698465044927847991268790770737060057556609188903601e-13616,8.0,True,120,18,coefficient_tail_bound,0.01,-13599.3362529829558803648900146,-13615.142594003216784800950151,-107735195702553.726751348787363,-13573.5720588540991810126687726,-13573.5720588540991810126687726,1.87606832587506246344651105449423656113602623649804154437195e-107735195702554,2.67880527771335810018191899127195849107664420682210049593534e-13574,2.67880527771335810018191899127195849107664420682210049593534e-13574,100
3.78296556723109363633245551117444016849831094367409308053252e-13600,3.10983800787461287958045016472352289657029984369925695612891e-13617,8.0,True,120,19,coefficient_tail_bound,0.01,-13599.4221676116624735953228532,-13616.507262232876206992919323,-107735195702551.920571374803476,-13571.7887417630747980510794216,-13571.7887417630747980510794216,1.200683728560040279112711546441074960770935698860002992919e-107735195702552,1.62651561477570050800789337726461479663320345686018819855766e-13572,1.62651561477570050800789337726461479663320345686018819855766e-13572,100
2.95255849149743893567411161847761183882795000481880435553758e-13600,1.21359532014619039203139518623356991085670237802897832434299e-13618,8.0,True,120,20,coefficient_tail_bound,0.01,-13599.5298014900623031137635705,-13617.9159261069400177065737793,-107735195702550.114391400819589,-13570.004281038784147167804867,-13570.004281038784147167804867,7.68437586278425972236579851523834209909094244509202482253878e-107735195702551,9.90190969385402065362854114549385007901579470322690181365834e-13571,9.90190969385402065362854114549385007901579470322690181365834e-13571,100
2.19725283088181502189701329747171113587196279428376138086517e-13600,4.30067001602193715891524318488086790115331961206282462668612e-13620,8.0,True,120,21,coefficient_tail_bound,0.01,-13599.6581199673219836640999642,-13619.3664638789336175249174172,-107735195702548.308211426835701,-13568.21878566366011102841811,-13568.21878566366011102841811,4.9180005521819274613825556052830592031257762448623077933418e-107735195702549,6.04246768294719771979564929436647967612498727936450938582314e-13569,6.04246768294719771979564929436647967612498727936450938582314e-13569,100
1.5624909019604017933489872337576612521756179870462303152819e-13600,1.39011556073436352611401799915341184683743664228293321266622e-13621,8.0,True,120,22,coefficient_tail_bound,0.01,-13599.8061825027774213674075867,-13620.8569490952112614641889785,-107735195702546.502031452851814,-13566.4323497478719810101069054,-13566.4323497478719810101069054,3.14752035339643436828864010292109044380190199232814007342386e-107735195702547,3.69530468077126402775058374624367823748799222062469551773006e-13567,3.69530468077126402775058374624367823748799222062469551773006e-13567,100
1.06382359282410334866314024426053532063020799118041212955363e-13600,4.11505068857535918923668602894627003689157932960720284970574e-13623,8.0,True,120,23,coefficient_tail_bound,0.01,-13599.9731303823932328557531116,-13622.3856248108446658314022805,-107735195702544.695851478867927,-13564.6450551180484676238623745,-13564.6450551180484676238623745,2.01441302617371850322716455581531045452279399210272357808184e-107735195702545,2.26435691077047668083440025301740283488625906285087725341757e-13565,2.26435691077047668083440025301740283488625906285087725341757e-13565,100
6.94741938170843003208581384006880209391156239138228329504414e-13601,1.11974168396608413312562885141395103044668825295434091148456e-13624,8.0,True,120,24,coefficient_tail_bound,0.01,-13600.1581764841018405411088496,-13623.9508821542648795396942631,-107735195702542.889671504884039,-13562.8569733661573766495901542,-13562.8569733661573766495901542,1.28922433675118016687974364528728240708419078472130416890325e-107735195702543,1.39003787501991711345915835940333627088527903286845689352654e-13563,1.39003787501991711345915835940333627088527903286845689352654e-13563,100
4.35916510224842668679894201729807190206215679459280520473358e-13601,2.81033206956193664784471554864677905680737443878736542490242e-13626,8.0,True,120,25,coefficient_tail_bound,0.01,-13600.360596681879870930875353,-13625.5512423607149475390332887,-107735195702541.083491530900152,-13561.0681674882429121827184861,-13561.0681674882429121827184861,8.25103575520755514684225263905875068384042845125118731455115e-107735195702542,8.54737014914207856432925610801737754018869617073623689823379e-13562,8.54737014914207856432925610801737754018869617073623689823379e-13562,100
2.63194874098018215052011593497242077105639655522584465191461e-13601,6.5261702631336700095087734075977452697994181452246512044178e-13628,8.0,True,120,26,coefficient_tail_bound,0.01,-13600.5797225731607540004396508,-13627.1853415999666485730178305,-107735195702539.277311556916265,-13559.2786932077618776912338473,-13559.2786932077618776912338473,5.28066288333283662441865340689916253262731934691136816738319e-107735195702540,5.26388984279240461018314942199409816814639703797793910110096e-13560,5.26388984279240461018314942199409816814639703797793910110096e-13560,100
1.5313156311157423421207947258021357213419034503132187065685e-13601,1.40631278397493225794128450534092827362681064408881372755131e-13629,8.0,True,120,27,coefficient_tail_bound,0.01,-13600.8149352843350918699074174,-13628.8519180752999737543706809,-107735195702537.471131582932378,-13557.4886000536714453198548827,-13557.4886000536714453198548827,3.37962424533301629110928967987289281556811575619647820060186e-107735195702538,3.24638442668215207958931687989163290660955977324021262380626e-13558,3.24638442668215207958931687989163290660955977324021262380626e-13558,100
8.59685968345679911366060196941549878648086147544263133512142e-13602,2.81967475483695690815295138915474340576804139165676937854899e-13631,8.0,True,120,28,coefficient_tail_bound,0.01,-13601.0656601616876772926700843,-13630.5498009839947783982730418,-107735195702535.66495160894849,-13555.6979322458658057018673496,-13555.6979322458658057018673496,2.16295951701313097125801035477168042506299751454488879058358e-107735195702536,2.00478476875810093336042024863483295285362287750974533961369e-13556,2.00478476875810093336042024863483295285362287750974533961369e-13556,100
4.6627035571291113836803264918863722231760604612570203851506e-13602,5.27350041816380017889505812115440029132538425090687434912728e-13633,8.0,True,120,29,coefficient_tail_bound,0.01,-13601.3313621950099155068620462,-13632.2779010152159726997978505,-107735195702533.858771634964603,-13553.9067294278515713220142112,-13553.9067294278515713220142112,1.38429409088840417037188820123198978730391058972151886724999e-107735195702534,1.23956861634399189913539204525760518847627394189077135574758e-13554,1.23956861634399189913539204525760518847627394189077135574758e-13554,100
2.44600842341199285701263029082563788756776942229876479221015e-13602,9.22142149624271069533562075830277646570558994694098246841929e-13635,8.0,True,120,30,coefficient_tail_bound,0.01,-13601.6115420517007765646791002,-13634.0352021266264961949099324,-107735195702532.052591660980716,-13552.11502727723630699435687,-13552.11502727723630699435687,8.85948218168578892248735856262579099550385123269938368098936e-107735195702533,7.67313294313920231333645961129953637981378754849106990049653e-13553,7.67313294313920231333645961129953637981378754849106990049653e-13553,100
1.24241697697117097499054236994318114924077177005651545001151e-13602,1.51093439774586145545693734903066485869216015515674059902415e-13636,8.0,True,120,31,coefficient_tail_bound,0.01,-13601.9057326228344522939126778,-13635.8207543915944446038102141,-107735195702530.246411686996828,-13550.3228580176952344944909602,-13550.3228580176952344944909602,5.67006859627890633894056488791550213845408524535742230546789e-107735195702531,4.75490650952626124305802195595450635345921056973160903040293e-13551,4.75490650952626124305802195595450635345921056973160903040293e-13551,100
6.11651434816576479995343935972027642703149179104746067697972e-13603,2.3245144580705560853183651523548690133725540848565239984987e-13638,8.0,True,120,32,coefficient_tail_bound,0.01,-13602.2134960011574018918367496,-13637.6336677482373001778029804,-107735195702528.440231713012941,-13548.530250850900621191899021,-13548.530250850900621191899021,3.62884390161850097119310098928077943858667465301303535149362e-107735195702529,2.94950508406305928184768377329362609494577492571659194008994e-13549,2.94950508406305928184768377329362609494577492571659194008994e-13549,100
9.69258356584364137310741394453896025004010553792755374326881e-13603,9.69258356584364137310741394453896025004010553792755374326881e-13603,8.0,True,120,0,coefficient_tail_bound,0.1,-13602.01356044597942457167362,-13602.01356044597942457167362,-107735195702583.736454664734603,-13602.01356044597942457167362,-13602.01356044597942457167362,1.83461666964907856869588876628010841206259349026762688757146e-107735195702584,9.69258356584364137310741394453896025004010553792755374326881e-13603,9.69258356584364137310741394453896025004010553792755374326881e-13603,100
1.03387558035665507979812415408415576000427792404560573261534e-13601,1.03387558035665507979812415408415576000427792404560573261534e-13601,8.0,True,120,1,coefficient_tail_bound,0.1,-13600.9855317223791810328999534,-13600.9855317223791810328999534,-107735195702581.930274690750716,-13600.6845017267151998376862145,-13600.6845017267151998376862145,1.17415466857541057978843418479763296620672502902997244952119e-107735195702582,2.06775116071331015959624830816831152000855584809121146523068e-13601,2.06775116071331015959624830816831152000855584809121146523068e-13601,100
6.61680371428259251070799458613859686402737871389187668873817e-13601,3.30840185714129625535399729306929843201368935694593834436909e-13601,8.0,True,120,2,coefficient_tail_bound,0.1,-13600.17935174839529386161752,-13600.4803817440592750568312589,-107735195702580.124094716766828,-13599.1001705023476690338950143,-13599.1001705023476690338950143,7.5145898788826296039135971787273319124102319259684097216583e-107735195702581,7.94016445713911101284959350336631623683285445667025202648581e-13600,7.94016445713911101284959350336631623683285445667025202648581e-13600,100
3.02482455510061371918079752509192999498394455492200077199459e-13600,5.04137425850102286530132920848654999163990759153666795332432e-13601,8.0,True,120,3,coefficient_tail_bound,0.1,-13599.5192998100896447162610418,-13600.2974510604732883487698086,-107735195702578.317914742782941,-13597.4401185640420198885385361,-13597.4401185640420198885385361,4.80933752248488415819597796784049077879677322072769706646872e-107735195702579,3.62978946612073646301695703011031599398073346590640092639351e-13598,3.62978946612073646301695703011031599398073346590640092639351e-13598,100
1.07549317514688487793095023114379733154984695286115583004252e-13599,4.48122156311202032471229262976582221479102897025481595851051e-13601,8.0,True,120,4,coefficient_tail_bound,0.1,-13598.9683923412090636147824032,-13600.3486035829206696377186477,-107735195702576.511734768799054,-13595.7430830594832007611339423,-13595.7430830594832007611339423,3.0779760143903266367278423944295038042530688535628772604844e-107735195702577,1.80682853424676659492399638832157951700374288080674179447144e-13596,1.80682853424676659492399638832157951700374288080674179447144e-13596,100
3.12870741860911964489003703605468314632682749923245332376006e-13599,2.60725618217426637074169753004556928860568958269371110313339e-13601,8.0,True,120,5,coefficient_tail_bound,0.1,-13598.5046350480473826794639086,-13600.5838162940950075071864143,-107735195702574.705554794815167,-13594.0240532612182137560116531,-13594.0240532612182137560116531,1.96990464920980954381456568924254993202728510340061684261751e-107735195702575,9.46121123387397780614747199702936183449232635767893885105043e-13595,9.46121123387397780614747199702936183449232635767893885105043e-13595,100
7.70143364580706374126778347336537389865065230580296202771708e-13599,1.06964356191764774184274770463407970814592393136152250384959e-13601,8.0,True,120,6,coefficient_tail_bound,0.1,-13598.1134284220343134726017193,-13600.9707609184655819328329918,-107735195702572.899374820831279,-13592.2904239543829383131855249,-13592.2904239543829383131855249,1.26073897549427842567891983747229920954311771056653745013624e-107735195702573,5.12360977588252336579063098916051594729430596600459457779962e-13593,5.12360977588252336579063098916051594729430596600459457779962e-13593,100
1.64297251110550693147046047431794643171213915857129856591298e-13598,3.259866093463307403711231099837195301016149124149401916494e-13602,8.0,True,120,7,coefficient_tail_bound,0.1,-13597.7843697027700887386143139,-13601.4868002392156140295578026,-107735195702571.093194846847392,-13590.5463918871478956147778754,-13590.5463918871478956147778754,8.06872944316338395722571285650896971109774550854884997554558e-107735195702572,2.84189555568950629355853665532103284543257504247721512581952e-13591,2.84189555568950629355853665532103284543257504247721512581952e-13591,100
3.09265413855154245923851383401025210675226194554597377113031e-13598,7.67027316109013506755583788196987129650858617446918097998589e-13603,8.0,True,120,8,coefficient_tail_bound,0.1,-13597.5096686458284566910857893,-13602.1151891692659255676704947,-107735195702569.287014872863505,-13588.7945695754866011299543229,-13588.7945695754866011299543229,5.16398684362456703366805680204559925225544721092620748842996e-107735195702570,1.60483513733054473048011481712246560683251296516360383575691e-13589,1.60483513733054473048011481712246560683251296516360383575691e-13589,100
5.20868065440259782608591803622779302189854643460374529874578e-13598,1.43537275529172118223267141650898176308932606773692275648859e-13603,8.0,True,120,9,coefficient_tail_bound,0.1,-13597.2832722684613796765534283,-13602.8430353013381734277281895,-107735195702567.480834898879617,-13587.0366942810772689916680531,-13587.0366942810772689916680531,3.30495157991972373421546072059271262319825945557816487343723e-107735195702568,9.18979278639806666717034168962759252754617950577895249107113e-13588,9.18979278639806666717034168962759252754617950577895249107113e-13588,100
7.93703718766110144927377986472806555717873742415808807427929e-13598,2.18723467473024180149740406325178173423135400798007277179213e-13604,8.0,True,120,10,coefficient_tail_bound,0.1,-13597.100341584875392968491978,-13603.6601046177521867196667392,-107735195702565.67465492489573,-13585.2739800008744721268565304,-13585.2739800008744721268565304,2.11516901114862372280535365624106323131517202071994534708904e-107735195702566,5.3213276325047852701329216640891202445219782281081934424488e-13586,5.3213276325047852701329216640891202445219782281081934424488e-13586,100
1.10428343480502281033374328552738303404225911988286442772581e-13597,2.76646282969832955130106442782834053341515131444119876274104e-13605,8.0,True,120,11,coefficient_tail_bound,0.1,-13596.9569194425730798712910606,-13604.5580751606080986632160218,-107735195702563.868474950911843,-13583.50730856817425856643463,-13583.50730856817425856643463,1.35370816713511952365619996883395770312236101455878201306331e-107735195702564,3.109506233950622349155933355015555482016321190685831298544e-13584,3.109506233950622349155933355015555482016321190685831298544e-13584,100
1.41348279655042919722719140547505028357409167345006646748904e-13597,2.95089368501155152138780205635022990230949473540394534692377e-13606,8.0,True,120,12,coefficient_tail_bound,0.1,-13596.8497094729252115047948884,-13605.5300464370078551244423553,-107735195702562.062294976927956,-13581.7373407668448161258569418,-13581.7373407668448161258569418,8.66373226966476713418863102511236349250534295698408647823293e-107735195702563,1.83087727055012643918301355943315906781120991707581746858271e-13582,1.83087727055012643918301355943315906781120991707581746858271e-13582,100
1.67523886998569386338037499908154107682855309445933803554257e-13597,2.69027344502477631579514717388055147788899804937111826500173e-13607,8.0,True,120,13,coefficient_tail_bound,0.1,-13596.7759232587642928406112776,-13606.5702035751537732294652497,-107735195702560.256115002944068,-13579.9645845483478786568870699,-13579.9645845483478786568870699,5.54478865258545236286565263980063844674153087303928105739788e-107735195702561,1.0849643084741490009973413685529831512955318027115955369379e-13580,1.0849643084741490009973413685529831512955318027115955369379e-13580,100
1.84853944274283460786799999898652808477633444905857990128835e-13597,2.12041256750721285974001747695018835695684575319891094778461e-13608,8.0,True,120,14,coefficient_tail_bound,0.1,-13596.7331712783433429518754299,-13607.6735796304110613666553571,-107735195702558.449935028960181,-13578.1894388081039602610523996,-13578.1894388081039602610523996,3.54866473765469040630437211105924363942625590903886279970128e-107735195702559,6.46489077601148094387381339606743063944372053477805892354721e-13579,6.46489077601148094387381339606743063944372053477805892354721e-13579,100
1.90816974734744217586374193443770641009170007644756634971701e-13597,1.45920864860711422605764643575066725640040998069602473826038e-13609,8.0,True,120,15,coefficient_tail_bound,0.1,-13596.7193829938577096554734395,-13608.8358826049811093123346557,-107735195702556.643755054976294,-13576.4122225300553896821038235,-13576.4122225300553896821038235,2.27114543209900243223982498089377867972173883289751405056602e-107735195702557,3.87059267105719633284832182680682298929275655243486366519472e-13577,3.87059267105719633284832182680682298929275655243486366519472e-13577,100
1.85034642167024695841332551218201833705861825594915524821043e-13597,8.84368877943705591550088748939798337212369685270318023188109e-13611,8.0,True,120,16,coefficient_tail_bound,0.1,-13596.7327469554156911574499729,-13610.0533665491950155951661447,-107735195702554.837575080992407,-13574.633194802115117309199914,-13574.633194802115117309199914,1.45353307654336192284470515885435504592136716745775665286525e-107735195702555,2.32704723011438712859729409223779903356267545455477863992313e-13575,2.32704723011438712859729409223779903356267545455477863992313e-13575,100
1.69174529981279721912075475399498819388216526258208479836382e-13597,4.75626959566362671085762016236530198164635797120171037681e-13612,8.0,True,120,17,coefficient_tail_bound,0.1,-13596.7716650214460608168797558,-13611.3227335366036591831360975,-107735195702553.031395107008519,-13572.8525689326036182953707301,-13572.8525689326036182953707301,9.30261168987751864995790291159600811140708712762775151876838e-107735195702554,1.4042067857147387473135671779446375882526773028627692821479e-13573,1.4042067857147387473135671779446375882526773028627692821479e-13573,100
1.46313107010836516248281492237404384335754833520612739317952e-13597,2.28529470061915998119285052846380875995020202820502600687568e-13613,8.0,True,120,18,coefficient_tail_bound,0.1,-13596.834716767193149837619512,-13612.6410577874540542736796484,-107735195702551.225215133024632,-13571.07052263833645048539827,-13571.07052263833645048539827,5.95367148152161343597420339617620795178960257800651795959847e-107735195702552,8.50114378378652647022267696917834648023242475246649511354403e-13572,8.50114378378652647022267696917834648023242475246649511354403e-13572,100
1.2005178011145560307551301927171641791651678647845147841473e-13597,9.86901895004225632903795100011361407805755261842926210796513e-13615,8.0,True,120,19,coefficient_tail_bound,0.1,-13596.9206313958997430680523506,-13614.0057260171134764656488205,-107735195702549.419035159040745,-13569.287205547312067523808919,-13569.287205547312067523808919,3.81034974817383355902422331451630499171911703516962033545714e-107735195702550,5.16172012307858837986853822128572422184368764457452831509545e-13570,5.16172012307858837986853822128572422184368764457452831509545e-13570,100
9.3698950330892178010156502846217692032403345544157251445643e-13598,3.85132446830917320157578575614189817680294736328946813969371e-13616,8.0,True,120,20,coefficient_tail_bound,0.1,-13597.028265274299572586493068,-13615.4143898911772871793032767,-107735195702547.612855185056857,-13567.5027448230214166405343645,-13567.5027448230214166405343645,2.43862383883125409217597213150740520329834050789011127374943e-107735195702548,3.14235449444003819418338326837296772139557179533122504255567e-13568,3.14235449444003819418338326837296772139557179533122504255567e-13568,100
6.97294514090360394494187928157899103496955129630937685176878e-13598,1.36481044281166713677104257139026291979727924280468416910519e-13617,8.0,True,120,21,coefficient_tail_bound,0.1,-13597.1565837515592531368294617,-13616.8649276631708869976469146,-107735195702545.80667521107297,-13565.7172494478973805011476074,-13565.7172494478973805011476074,1.56071925685200301220892245870379827382229634069128495213594e-107735195702546,1.91756702172340935384585992935131797696325125370910104922467e-13566,1.91756702172340935384585992935131797696325125370910104922467e-13566,100
4.95853876686478502751422526690061584708945869959777909459113e-13598,4.41150850201750993703771336206953671045585209795453468801678e-13619,8.0,True,120,22,coefficient_tail_bound,0.1,-13597.3046462870146908401370841,-13618.3554128794485309369184759,-107735195702544.000495237089083,-13563.9308135321092504828364028,-13563.9308135321092504828364028,9.98860324385282179472142562075555427675024374195249811813085e-107735195702545,1.1726987652850716759519570056832949050228594333794324638814e-13564,1.1726987652850716759519570056832949050228594333794324638814e-13564,100
3.37602639446113023149904699023020653418856762525806236227481e-13598,1.30590445943164031438674216083464546470478507987553293262291e-13620,8.0,True,120,23,coefficient_tail_bound,0.1,-13597.471594166630502328482609,-13619.8840885950819353041317779,-107735195702542.194315263105196,-13562.1435189022857370965918719,-13562.1435189022857370965918719,6.39270607606580755923567840371716331876649229175115768795727e-107735195702543,7.18589881706597112072688548163380707758688333645269254463495e-13563,7.18589881706597112072688548163380707758688333645269254463495e-13563,100
2.20475193107665647771366334055850222640886048996444888964886e-13598,3.55348152226296684186868615193100806722390497925315083706915e-13622,8.0,True,120,24,coefficient_tail_bound,0.1,-13597.6566402683391100138383471,-13621.4493459385021490124237606,-107735195702540.388135289121308,-13560.3554371503946461223196516,-13560.3554371503946461223196516,4.09133188868211786870377242249701342368968620978534229538825e-107735195702541,4.41126196770090635329519827117438605905741736245912228046162e-13561,4.41126196770090635329519827117438605905741736245912228046162e-13561,100
1.38337376067554916248700444897788374990359873880122283272085e-13598,8.91854185979725011292532994994449083538548700675300602244806e-13624,8.0,True,120,25,coefficient_tail_bound,0.1,-13597.8590604661171404036048504,-13623.0497061449522170117627861,-107735195702538.581955315137421,-13558.5666312724801816554479836,-13558.5666312724801816554479836,2.61845240875655609567789482663395950770834769042568611303387e-107735195702539,2.71249363347255731841838074086330876102040408797486421010346e-13559,2.71249363347255731841838074086330876102040408797486421010346e-13559,100
8.35244534747501381124229101269665660319153955502625106548439e-13599,2.07106922723883892317569345717143473680940191738821620260042e-13625,8.0,True,120,26,coefficient_tail_bound,0.1,-13598.0781863573980234731691482,-13624.683805384203918045747328,-107735195702536.775775341153534,-13556.7771569919991471639633447,-13556.7771569919991471639633447,1.67580954160419632344664019383690422080486450652270792135329e-107735195702537,1.67048664521781643156935749776940373508879225342452014750522e-13557,1.67048664521781643156935749776940373508879225342452014750522e-13557,100
4.85960456580364439926824204375078202367507755928800061991819e-13599,4.46291011930254852132135963834921963487547887922039855105815e-13627,8.0,True,120,27,coefficient_tail_bound,0.1,-13598.3133990685723613426369148,-13626.3503818595372432271001783,-107735195702534.969595367169646,-13554.9870638379087147925843801,-13554.9870638379087147925843801,1.0725181066266859172220337271221037478130313124093992621922e-107735195702535,1.0302346728325151519787746604425122671674878770210858800614e-13555,1.0302346728325151519787746604425122671674878770210858800614e-13555,100
2.7281990544862565048523464105267548203088154718809828041646e-13599,8.94819071539358099513054564080044037067765188816120010237222e-13629,8.0,True,120,28,coefficient_tail_bound,0.1,-13598.5641239459249467653995817,-13628.0482647682320478710025392,-107735195702533.163415393185759,-13553.196396030103075174596847,-13553.196396030103075174596847,6.86411588241079159960459347320783970464699711235759352118162e-107735195702534,6.36215096205342690344787158729411084285887250370916192599323e-13554,6.36215096205342690344787158729411084285887250370916192599323e-13554,100
1.47970118209424081619110313791281617372681517118968558869944e-13599,1.67353654525186786583388346292001222595958422221600469477447e-13630,8.0,True,120,29,coefficient_tail_bound,0.1,-13598.8298259792471849795915436,-13629.7763647994532421725273479,-107735195702531.357235419201872,-13551.4051932120888407947437087,-13551.4051932120888407947437087,4.39303416474290773055242949941445558038240970124030617334184e-107735195702532,3.93375028975777988877590433058456209402528252432729198407174e-13552,3.93375028975777988877590433058456209402528252432729198407174e-13552,100
7.76236685688782067510086892019837992774722712755244898989872e-13600,2.92640270207976894572045195701860061369981940496787706190071e-13632,8.0,True,120,30,coefficient_tail_bound,0.1,-13599.1100058359380460374085977,-13631.5336659108637656676394298,-107735195702529.551055445217985,-13549.6134910614735764670863674,-13549.6134910614735764670863674,2.81154186543546165590906827262492893393098937858865640347816e-107735195702530,2.43505591706973391147833028726021417492450275604259910358277e-13550,2.43505591706973391147833028726021417492450275604259910358277e-13550,100
3.94278951460968669211472707057695488393509949335997409010729e-13600,4.79492506229148009539449373397824985347640660312196958427151e-13634,8.0,True,120,31,coefficient_tail_bound,0.1,-13599.4041964070717217666421753,-13633.3192181758317140765397115,-107735195702527.744875471234097,-13547.8213218019325039672204576,-13547.8213218019325039672204576,1.79938679387869591312933226599997646750857697720066274016181e-107735195702528,1.50896163495876844292244467324823430776273948564925506355351e-13548,1.50896163495876844292244467324823430776273948564925506355351e-13548,100
1.94106560719246114073340409628403932747574128903875647512974e-13600,7.37680778814073860829922112919730746688677938941841474503309e-13636,8.0,True,120,32,coefficient_tail_bound,0.1,-13599.711959785394671364566247,-13635.1321315324745696505324778,-107735195702525.93869549725021,-13546.0287146351378906646285184,-13546.0287146351378906646285184,1.15160754808236567454519093601294518726583445664797376619375e-107735195702526,9.36020509562116055671276449621058573676825477867353294807349e-13547,9.36020509562116055671276449621058573676825477867353294807349e-13547,100
